timestamp_idx,alice_bit,alice_basis,bob_basis,bob_bit,basis_match,error,label,time_sec,qber_rolling
2969,0,1,1,0,1,0,normal_noiseless,2.969,0.0
2970,1,1,0,0,0,0,normal_noiseless,2.97,0.0
2971,0,1,1,0,1,0,normal_noiseless,2.971,0.0
2972,0,1,0,0,0,0,normal_noiseless,2.972,0.0
2973,0,0,0,0,1,0,normal_noiseless,2.973,0.0
2974,1,1,0,1,0,0,normal_noiseless,2.974,0.0
2975,0,0,1,0,0,0,normal_noiseless,2.975,0.0
2976,1,0,1,1,0,0,normal_noiseless,2.976,0.0
2977,0,1,1,0,1,0,normal_noiseless,2.977,0.0
2978,0,1,1,0,1,0,normal_noiseless,2.978,0.0
2979,1,0,1,0,0,0,normal_noiseless,2.979,0.0
2980,0,1,1,0,1,0,normal_noiseless,2.98,0.0
2981,1,1,0,0,0,0,normal_noiseless,2.981,0.0
2982,0,0,1,1,0,0,normal_noiseless,2.982,0.0
2983,1,0,0,1,1,0,normal_noiseless,2.983,0.0
2984,1,1,0,0,0,0,normal_noiseless,2.984,0.0
2985,1,1,1,1,1,0,normal_noiseless,2.985,0.0
2986,0,0,1,1,0,0,normal_noiseless,2.986,0.0
2987,1,1,1,1,1,0,normal_noiseless,2.987,0.0
2988,1,0,1,1,0,0,normal_noiseless,2.988,0.0
2989,1,1,0,1,0,0,normal_noiseless,2.989,0.0
2990,1,1,1,1,1,0,normal_noiseless,2.99,0.0
2991,0,0,1,0,0,0,normal_noiseless,2.991,0.0
2992,1,1,0,1,0,0,normal_noiseless,2.992,0.0
2993,0,1,1,0,1,0,normal_noiseless,2.993,0.0
2994,0,0,0,0,1,0,normal_noiseless,2.994,0.0
2995,0,0,0,0,1,0,normal_noiseless,2.995,0.0
2996,0,0,1,0,0,0,normal_noiseless,2.996,0.0
2997,0,0,1,1,0,0,normal_noiseless,2.997,0.0
2998,1,1,1,1,1,0,normal_noiseless,2.998,0.0
2999,0,0,1,0,0,0,normal_noiseless,2.999,0.0
3000,0,0,1,1,0,0,normal_noiseless,3.0,0.0
3001,0,1,0,0,0,0,normal_noiseless,3.001,0.0
3002,1,0,0,1,1,0,normal_noiseless,3.0020000000000002,0.0
3003,1,1,0,0,0,0,normal_noiseless,3.003,0.0
3004,0,1,0,0,0,0,normal_noiseless,3.004,0.0
3005,0,1,1,0,1,0,normal_noiseless,3.005,0.0
3006,0,1,0,1,0,0,normal_noiseless,3.0060000000000002,0.0
3007,0,0,0,0,1,0,normal_noiseless,3.007,0.0
3008,1,0,1,0,0,0,normal_noiseless,3.008,0.0
3009,0,0,0,0,1,0,normal_noiseless,3.009,0.0
3010,1,1,1,1,1,0,normal_noiseless,3.0100000000000002,0.0
3011,1,1,1,1,1,0,normal_noiseless,3.011,0.0
3012,1,0,1,0,0,0,normal_noiseless,3.012,0.0
3013,0,1,1,0,1,0,normal_noiseless,3.013,0.0
3014,1,1,1,1,1,0,normal_noiseless,3.0140000000000002,0.0
3015,1,0,1,1,0,0,normal_noiseless,3.015,0.0
3016,1,0,0,1,1,0,normal_noiseless,3.016,0.0
3017,0,1,0,1,0,0,normal_noiseless,3.017,0.0
3018,1,0,1,1,0,0,normal_noiseless,3.0180000000000002,0.0
3019,1,0,0,1,1,0,normal_noiseless,3.019,0.0
3020,0,0,0,0,1,0,normal_noiseless,3.02,0.0
3021,0,0,0,0,1,0,normal_noiseless,3.021,0.0
3022,1,0,0,1,1,0,normal_noiseless,3.0220000000000002,0.0
3023,0,0,1,0,0,0,normal_noiseless,3.023,0.0
3024,0,0,0,0,1,0,normal_noiseless,3.024,0.0
3025,1,0,0,1,1,0,normal_noiseless,3.025,0.0
3026,1,0,1,0,0,0,normal_noiseless,3.0260000000000002,0.0
3027,1,1,0,1,0,0,normal_noiseless,3.027,0.0
3028,1,0,1,1,0,0,normal_noiseless,3.028,0.0
3029,0,1,0,1,0,0,normal_noiseless,3.029,0.0
3030,1,0,1,0,0,0,normal_noiseless,3.0300000000000002,0.0
3031,1,0,0,1,1,0,normal_noiseless,3.031,0.0
3032,1,1,0,1,0,0,normal_noiseless,3.032,0.0
3033,0,1,1,0,1,0,normal_noiseless,3.033,0.0
3034,1,0,0,1,1,0,normal_noiseless,3.0340000000000003,0.0
3035,0,0,0,0,1,0,normal_noiseless,3.035,0.0
3036,1,1,1,1,1,0,normal_noiseless,3.036,0.0
3037,1,1,1,1,1,0,normal_noiseless,3.037,0.0
3038,0,1,0,0,0,0,normal_noiseless,3.0380000000000003,0.0
3039,1,0,0,1,1,0,normal_noiseless,3.039,0.0
3040,0,1,1,0,1,0,normal_noiseless,3.04,0.0
3041,0,1,0,0,0,0,normal_noiseless,3.041,0.0
3042,0,0,1,0,0,0,normal_noiseless,3.0420000000000003,0.0
3043,0,0,0,0,1,0,normal_noiseless,3.043,0.0
3044,0,0,0,0,1,0,normal_noiseless,3.044,0.0
3045,1,1,0,0,0,0,normal_noiseless,3.045,0.0
3046,0,0,1,0,0,0,normal_noiseless,3.0460000000000003,0.0
3047,1,1,1,1,1,0,normal_noiseless,3.047,0.0
3048,0,1,0,0,0,0,normal_noiseless,3.048,0.0
3049,1,1,1,1,1,0,normal_noiseless,3.049,0.0
3050,1,1,0,0,0,0,normal_noiseless,3.0500000000000003,0.0
3051,0,0,1,0,0,0,normal_noiseless,3.051,0.0
3052,0,1,0,1,0,0,normal_noiseless,3.052,0.0
3053,1,0,0,1,1,0,normal_noiseless,3.053,0.0
3054,1,0,0,1,1,0,normal_noiseless,3.0540000000000003,0.0
3055,0,1,1,0,1,0,normal_noiseless,3.055,0.0
3056,1,1,0,0,0,0,normal_noiseless,3.056,0.0
3057,1,1,1,1,1,0,normal_noiseless,3.057,0.0
3058,0,1,1,0,1,0,normal_noiseless,3.0580000000000003,0.0
3059,0,0,1,1,0,0,normal_noiseless,3.059,0.0
3060,1,1,1,1,1,0,normal_noiseless,3.06,0.0
3061,0,1,1,0,1,0,normal_noiseless,3.061,0.0
3062,0,1,0,0,0,0,normal_noiseless,3.0620000000000003,0.0
3063,1,0,1,1,0,0,normal_noiseless,3.063,0.0
3064,0,1,1,0,1,0,normal_noiseless,3.064,0.0
3065,1,1,1,1,1,0,normal_noiseless,3.065,0.0
3066,0,0,1,0,0,0,normal_noiseless,3.0660000000000003,0.0
3067,1,0,0,1,1,0,normal_noiseless,3.067,0.0
3068,1,1,1,1,1,0,normal_noiseless,3.068,0.0
3069,0,1,0,0,0,0,normal_noiseless,3.069,0.0
3070,0,0,1,0,0,0,normal_noiseless,3.0700000000000003,0.0
3071,1,1,0,0,0,0,normal_noiseless,3.071,0.0
3072,0,1,0,0,0,0,normal_noiseless,3.072,0.0
3073,0,1,0,1,0,0,normal_noiseless,3.073,0.0
3074,0,0,1,0,0,0,normal_noiseless,3.074,0.0
3075,1,0,1,1,0,0,normal_noiseless,3.075,0.0
3076,1,0,1,1,0,0,normal_noiseless,3.076,0.0
3077,1,1,1,1,1,0,normal_noiseless,3.077,0.0
3078,0,1,0,1,0,0,normal_noiseless,3.078,0.0
3079,1,0,1,1,0,0,normal_noiseless,3.079,0.0
3080,1,0,0,1,1,0,normal_noiseless,3.08,0.0
3081,0,1,1,0,1,0,normal_noiseless,3.081,0.0
3082,0,0,0,0,1,0,normal_noiseless,3.082,0.0
3083,1,0,0,1,1,0,normal_noiseless,3.083,0.0
3084,1,0,1,1,0,0,normal_noiseless,3.084,0.0
3085,1,1,1,1,1,0,normal_noiseless,3.085,0.0
3086,1,1,0,0,0,0,normal_noiseless,3.086,0.0
3087,0,0,1,1,0,0,normal_noiseless,3.087,0.0
3088,0,0,0,0,1,0,normal_noiseless,3.088,0.0
3089,0,0,0,0,1,0,normal_noiseless,3.089,0.0
3090,1,0,0,1,1,0,normal_noiseless,3.09,0.0
3091,1,0,0,1,1,0,normal_noiseless,3.091,0.0
3092,1,1,1,1,1,0,normal_noiseless,3.092,0.0
3093,1,1,1,1,1,0,normal_noiseless,3.093,0.0
3094,0,1,0,0,0,0,normal_noiseless,3.094,0.0
3095,0,0,0,0,1,0,normal_noiseless,3.095,0.0
3096,1,0,1,1,0,0,normal_noiseless,3.096,0.0
3097,1,0,0,1,1,0,normal_noiseless,3.097,0.0
3098,1,1,0,1,0,0,normal_noiseless,3.098,0.0
3099,0,1,0,0,0,0,normal_noiseless,3.099,0.0
3100,1,0,0,1,1,0,normal_noiseless,3.1,0.0
3101,0,0,0,0,1,0,normal_noiseless,3.101,0.0
3102,0,1,0,0,0,0,normal_noiseless,3.102,0.0
3103,1,1,0,0,0,0,normal_noiseless,3.103,0.0
3104,1,0,0,1,1,0,normal_noiseless,3.104,0.0
3105,1,1,1,1,1,0,normal_noiseless,3.105,0.0
3106,0,1,1,0,1,0,normal_noiseless,3.106,0.0
3107,1,0,1,0,0,0,normal_noiseless,3.107,0.0
3108,1,0,0,1,1,0,normal_noiseless,3.108,0.0
3109,1,0,0,1,1,0,normal_noiseless,3.109,0.0
3110,0,0,0,0,1,0,normal_noiseless,3.11,0.0
3111,1,1,0,1,0,0,normal_noiseless,3.111,0.0
3112,1,0,0,1,1,0,normal_noiseless,3.112,0.0
3113,1,1,0,1,0,0,normal_noiseless,3.113,0.0
3114,0,0,0,0,1,0,normal_noiseless,3.114,0.0
3115,0,1,1,0,1,0,normal_noiseless,3.115,0.0
3116,0,0,1,1,0,0,normal_noiseless,3.116,0.0
3117,1,0,0,1,1,0,normal_noiseless,3.117,0.0
3118,1,0,1,1,0,0,normal_noiseless,3.118,0.0
3119,0,1,1,0,1,0,normal_noiseless,3.119,0.0
3120,0,1,1,0,1,0,normal_noiseless,3.12,0.0
3121,1,0,1,1,0,0,normal_noiseless,3.121,0.0
3122,1,1,1,1,1,0,normal_noiseless,3.122,0.0
3123,0,0,0,0,1,0,normal_noiseless,3.123,0.0
3124,0,0,0,0,1,0,normal_noiseless,3.124,0.0
3125,0,1,1,0,1,0,normal_noiseless,3.125,0.0
3126,1,1,1,1,1,0,normal_noiseless,3.126,0.0
3127,1,1,0,1,0,0,normal_noiseless,3.1270000000000002,0.0
3128,0,0,1,0,0,0,normal_noiseless,3.128,0.0
3129,1,1,1,1,1,0,normal_noiseless,3.129,0.0
3130,0,0,0,0,1,0,normal_noiseless,3.13,0.0
3131,1,1,0,0,0,0,normal_noiseless,3.1310000000000002,0.0
3132,0,1,1,0,1,0,normal_noiseless,3.132,0.0
3133,1,1,0,1,0,0,normal_noiseless,3.133,0.0
3134,1,0,0,1,1,0,normal_noiseless,3.134,0.0
3135,1,1,1,1,1,0,normal_noiseless,3.1350000000000002,0.0
3136,0,1,0,1,0,0,normal_noiseless,3.136,0.0
3137,0,0,1,1,0,0,normal_noiseless,3.137,0.0
3138,1,1,0,1,0,0,normal_noiseless,3.138,0.0
3139,1,1,1,1,1,0,normal_noiseless,3.1390000000000002,0.0
3140,1,0,1,1,0,0,normal_noiseless,3.14,0.0
3141,0,0,0,0,1,0,normal_noiseless,3.141,0.0
3142,0,1,0,0,0,0,normal_noiseless,3.142,0.0
3143,1,0,0,1,1,0,normal_noiseless,3.1430000000000002,0.0
3144,0,1,1,0,1,0,normal_noiseless,3.144,0.0
3145,1,1,0,1,0,0,normal_noiseless,3.145,0.0
3146,1,0,1,1,0,0,normal_noiseless,3.146,0.0
3147,1,1,0,1,0,0,normal_noiseless,3.1470000000000002,0.0
3148,1,1,1,1,1,0,normal_noiseless,3.148,0.0
3149,0,1,0,0,0,0,normal_noiseless,3.149,0.0
3150,1,0,0,1,1,0,normal_noiseless,3.15,0.0
3151,0,1,1,0,1,0,normal_noiseless,3.1510000000000002,0.0
3152,1,1,0,1,0,0,normal_noiseless,3.152,0.0
3153,0,0,1,0,0,0,normal_noiseless,3.153,0.0
3154,0,0,1,1,0,0,normal_noiseless,3.154,0.0
3155,0,1,1,0,1,0,normal_noiseless,3.1550000000000002,0.0
3156,1,1,1,1,1,0,normal_noiseless,3.156,0.0
3157,0,1,1,0,1,0,normal_noiseless,3.157,0.0
3158,0,0,1,1,0,0,normal_noiseless,3.158,0.0
3159,1,0,0,1,1,0,normal_noiseless,3.1590000000000003,0.0
3160,0,0,0,0,1,0,normal_noiseless,3.16,0.0
3161,0,1,0,0,0,0,normal_noiseless,3.161,0.0
3162,1,0,1,1,0,0,normal_noiseless,3.162,0.0
3163,0,1,1,0,1,0,normal_noiseless,3.1630000000000003,0.0
3164,0,0,0,0,1,0,normal_noiseless,3.164,0.0
3165,1,1,0,0,0,0,normal_noiseless,3.165,0.0
3166,0,1,0,1,0,0,normal_noiseless,3.166,0.0
3167,1,1,1,1,1,0,normal_noiseless,3.1670000000000003,0.0
3168,0,0,1,1,0,0,normal_noiseless,3.168,0.0
3169,1,0,0,1,1,0,normal_noiseless,3.169,0.0
3170,1,1,1,1,1,0,normal_noiseless,3.17,0.0
3171,1,1,1,1,1,0,normal_noiseless,3.1710000000000003,0.0
3172,1,1,1,1,1,0,normal_noiseless,3.172,0.0
3173,1,0,0,1,1,0,normal_noiseless,3.173,0.0
3174,1,1,1,1,1,0,normal_noiseless,3.174,0.0
3175,0,0,1,1,0,0,normal_noiseless,3.1750000000000003,0.0
3176,1,1,1,1,1,0,normal_noiseless,3.176,0.0
3177,0,1,1,0,1,0,normal_noiseless,3.177,0.0
3178,0,1,0,0,0,0,normal_noiseless,3.178,0.0
3179,1,0,1,0,0,0,normal_noiseless,3.1790000000000003,0.0
3180,0,1,0,1,0,0,normal_noiseless,3.18,0.0
3181,1,1,1,1,1,0,normal_noiseless,3.181,0.0
3182,0,1,0,0,0,0,normal_noiseless,3.182,0.0
3183,1,1,0,0,0,0,normal_noiseless,3.1830000000000003,0.0
3184,1,0,1,1,0,0,normal_noiseless,3.184,0.0
3185,1,0,1,0,0,0,normal_noiseless,3.185,0.0
3186,1,0,0,1,1,0,normal_noiseless,3.186,0.0
3187,1,1,0,1,0,0,normal_noiseless,3.1870000000000003,0.0
3188,0,0,1,0,0,0,normal_noiseless,3.188,0.0
3189,1,0,1,0,0,0,normal_noiseless,3.189,0.0
3190,0,0,0,0,1,0,normal_noiseless,3.19,0.0
3191,0,1,1,0,1,0,normal_noiseless,3.1910000000000003,0.0
3192,0,1,1,0,1,0,normal_noiseless,3.192,0.0
3193,1,0,0,1,1,0,normal_noiseless,3.193,0.0
3194,1,0,1,0,0,0,normal_noiseless,3.194,0.0
3195,0,0,0,0,1,0,normal_noiseless,3.1950000000000003,0.0
3196,0,1,1,0,1,0,normal_noiseless,3.196,0.0
3197,1,0,1,0,0,0,normal_noiseless,3.197,0.0
3198,0,0,1,1,0,0,normal_noiseless,3.198,0.0
3199,1,1,1,1,1,0,normal_noiseless,3.1990000000000003,0.0
3200,0,1,0,0,0,0,normal_noiseless,3.2,0.0
3201,0,0,0,0,1,0,normal_noiseless,3.201,0.0
3202,1,0,1,0,0,0,normal_noiseless,3.202,0.0
3203,1,1,1,1,1,0,normal_noiseless,3.203,0.0
3204,0,1,1,0,1,0,normal_noiseless,3.204,0.0
3205,0,1,0,0,0,0,normal_noiseless,3.205,0.0
3206,1,1,0,1,0,0,normal_noiseless,3.206,0.0
3207,0,0,1,0,0,0,normal_noiseless,3.207,0.0
3208,0,0,1,1,0,0,normal_noiseless,3.208,0.0
3209,0,0,0,0,1,0,normal_noiseless,3.209,0.0
3210,1,1,1,1,1,0,normal_noiseless,3.21,0.0
3211,1,0,1,1,0,0,normal_noiseless,3.211,0.0
3212,1,1,0,0,0,0,normal_noiseless,3.212,0.0
3213,0,0,1,1,0,0,normal_noiseless,3.213,0.0
3214,1,0,0,1,1,0,normal_noiseless,3.214,0.0
3215,0,1,0,1,0,0,normal_noiseless,3.215,0.0
3216,1,0,0,1,1,0,normal_noiseless,3.216,0.0
3217,1,0,1,1,0,0,normal_noiseless,3.217,0.0
3218,1,1,0,1,0,0,normal_noiseless,3.218,0.0
3219,0,0,1,0,0,0,normal_noiseless,3.219,0.0
3220,0,1,0,1,0,0,normal_noiseless,3.22,0.0
3221,0,1,0,0,0,0,normal_noiseless,3.221,0.0
3222,0,0,0,0,1,0,normal_noiseless,3.222,0.0
3223,1,1,1,1,1,0,normal_noiseless,3.223,0.0
3224,0,0,1,1,0,0,normal_noiseless,3.224,0.0
3225,0,1,1,0,1,0,normal_noiseless,3.225,0.0
3226,1,0,1,1,0,0,normal_noiseless,3.226,0.0
3227,1,1,1,1,1,0,normal_noiseless,3.227,0.0
3228,1,0,1,1,0,0,normal_noiseless,3.228,0.0
3229,1,1,0,1,0,0,normal_noiseless,3.229,0.0
3230,0,0,1,0,0,0,normal_noiseless,3.23,0.0
3231,0,1,1,0,1,0,normal_noiseless,3.231,0.0
3232,0,0,1,0,0,0,normal_noiseless,3.232,0.0
3233,1,1,1,1,1,0,normal_noiseless,3.233,0.0
3234,0,1,0,1,0,0,normal_noiseless,3.234,0.0
3235,0,1,1,0,1,0,normal_noiseless,3.235,0.0
3236,1,0,0,1,1,0,normal_noiseless,3.236,0.0
3237,0,0,1,1,0,0,normal_noiseless,3.237,0.0
3238,0,1,1,0,1,0,normal_noiseless,3.238,0.0
3239,1,1,1,1,1,0,normal_noiseless,3.239,0.0
3240,0,1,1,0,1,0,normal_noiseless,3.24,0.0
3241,0,1,1,0,1,0,normal_noiseless,3.241,0.0
3242,1,0,0,1,1,0,normal_noiseless,3.242,0.0
3243,0,1,1,0,1,0,normal_noiseless,3.243,0.0
3244,1,1,1,1,1,0,normal_noiseless,3.244,0.0
3245,1,1,0,1,0,0,normal_noiseless,3.245,0.0
3246,0,0,1,0,0,0,normal_noiseless,3.246,0.0
3247,0,0,1,1,0,0,normal_noiseless,3.247,0.0
3248,0,1,1,0,1,0,normal_noiseless,3.248,0.0
3249,0,0,0,0,1,0,normal_noiseless,3.249,0.0
3250,0,1,0,1,0,0,normal_noiseless,3.25,0.0
3251,1,0,0,1,1,0,normal_noiseless,3.251,0.0
3252,0,1,0,0,0,0,normal_noiseless,3.2520000000000002,0.0
3253,1,0,1,0,0,0,normal_noiseless,3.253,0.0
3254,0,0,0,0,1,0,normal_noiseless,3.254,0.0
3255,1,0,1,1,0,0,normal_noiseless,3.255,0.0
3256,1,0,0,1,1,0,normal_noiseless,3.2560000000000002,0.0
3257,0,0,1,0,0,0,normal_noiseless,3.257,0.0
3258,1,1,1,1,1,0,normal_noiseless,3.258,0.0
3259,1,1,0,0,0,0,normal_noiseless,3.259,0.0
3260,0,1,0,0,0,0,normal_noiseless,3.2600000000000002,0.0
3261,1,1,1,1,1,0,normal_noiseless,3.261,0.0
3262,0,0,1,0,0,0,normal_noiseless,3.262,0.0
3263,0,0,0,0,1,0,normal_noiseless,3.263,0.0
3264,0,0,0,0,1,0,normal_noiseless,3.2640000000000002,0.0
3265,1,0,0,1,1,0,normal_noiseless,3.265,0.0
3266,0,1,1,0,1,0,normal_noiseless,3.266,0.0
3267,1,1,1,1,1,0,normal_noiseless,3.267,0.0
3268,0,0,1,1,0,0,normal_noiseless,3.2680000000000002,0.0
3269,0,1,1,0,1,0,normal_noiseless,3.269,0.0
3270,0,0,1,1,0,0,normal_noiseless,3.27,0.0
3271,0,0,1,0,0,0,normal_noiseless,3.271,0.0
3272,0,0,0,0,1,0,normal_noiseless,3.2720000000000002,0.0
3273,1,1,0,1,0,0,normal_noiseless,3.273,0.0
3274,0,0,0,0,1,0,normal_noiseless,3.274,0.0
3275,0,0,0,0,1,0,normal_noiseless,3.275,0.0
3276,0,1,0,0,0,0,normal_noiseless,3.2760000000000002,0.0
3277,1,0,1,0,0,0,normal_noiseless,3.277,0.0
3278,0,1,1,0,1,0,normal_noiseless,3.278,0.0
3279,1,1,0,0,0,0,normal_noiseless,3.279,0.0
3280,1,1,1,1,1,0,normal_noiseless,3.2800000000000002,0.0
3281,1,0,1,0,0,0,normal_noiseless,3.281,0.0
3282,0,1,0,0,0,0,normal_noiseless,3.282,0.0
3283,1,0,0,1,1,0,normal_noiseless,3.283,0.0
3284,1,0,0,1,1,0,normal_noiseless,3.2840000000000003,0.0
3285,1,0,0,1,1,0,normal_noiseless,3.285,0.0
3286,1,0,1,1,0,0,normal_noiseless,3.286,0.0
3287,0,1,1,0,1,0,normal_noiseless,3.287,0.0
3288,1,1,0,0,0,0,normal_noiseless,3.2880000000000003,0.0
3289,1,0,0,1,1,0,normal_noiseless,3.289,0.0
3290,0,0,0,0,1,0,normal_noiseless,3.29,0.0
3291,1,1,0,1,0,0,normal_noiseless,3.291,0.0
3292,1,1,0,1,0,0,normal_noiseless,3.2920000000000003,0.0
3293,1,1,1,1,1,0,normal_noiseless,3.293,0.0
3294,1,1,1,1,1,0,normal_noiseless,3.294,0.0
3295,0,0,1,0,0,0,normal_noiseless,3.295,0.0
3296,1,0,1,0,0,0,normal_noiseless,3.2960000000000003,0.0
3297,0,1,0,0,0,0,normal_noiseless,3.297,0.0
3298,1,1,1,1,1,0,normal_noiseless,3.298,0.0
3299,1,1,0,1,0,0,normal_noiseless,3.299,0.0
3300,0,1,1,0,1,0,normal_noiseless,3.3000000000000003,0.0
3301,0,1,1,0,1,0,normal_noiseless,3.301,0.0
3302,0,0,0,0,1,0,normal_noiseless,3.302,0.0
3303,1,1,0,1,0,0,normal_noiseless,3.303,0.0
3304,0,0,1,1,0,0,normal_noiseless,3.3040000000000003,0.0
3305,0,1,1,0,1,0,normal_noiseless,3.305,0.0
3306,0,1,0,1,0,0,normal_noiseless,3.306,0.0
3307,1,1,1,1,1,0,normal_noiseless,3.307,0.0
3308,1,1,1,1,1,0,normal_noiseless,3.3080000000000003,0.0
3309,1,0,0,1,1,0,normal_noiseless,3.309,0.0
3310,0,0,0,0,1,0,normal_noiseless,3.31,0.0
3311,1,1,1,1,1,0,normal_noiseless,3.311,0.0
3312,1,1,1,1,1,0,normal_noiseless,3.3120000000000003,0.0
3313,0,0,0,0,1,0,normal_noiseless,3.313,0.0
3314,0,1,0,0,0,0,normal_noiseless,3.314,0.0
3315,0,0,0,0,1,0,normal_noiseless,3.315,0.0
3316,0,0,0,0,1,0,normal_noiseless,3.3160000000000003,0.0
3317,0,1,1,0,1,0,normal_noiseless,3.317,0.0
3318,1,1,0,0,0,0,normal_noiseless,3.318,0.0
3319,0,1,1,0,1,0,normal_noiseless,3.319,0.0
3320,1,1,0,0,0,0,normal_noiseless,3.3200000000000003,0.0
3321,1,0,1,1,0,0,normal_noiseless,3.321,0.0
3322,1,0,1,0,0,0,normal_noiseless,3.322,0.0
3323,1,0,1,1,0,0,normal_noiseless,3.323,0.0
3324,0,1,0,0,0,0,normal_noiseless,3.3240000000000003,0.0
3325,1,0,1,1,0,0,normal_noiseless,3.325,0.0
3326,0,0,0,0,1,0,normal_noiseless,3.326,0.0
3327,1,1,0,1,0,0,normal_noiseless,3.327,0.0
3328,0,0,1,1,0,0,normal_noiseless,3.3280000000000003,0.0
3329,1,0,0,1,1,0,normal_noiseless,3.329,0.0
3330,0,0,1,0,0,0,normal_noiseless,3.33,0.0
3331,1,0,0,1,1,0,normal_noiseless,3.331,0.0
3332,1,0,0,1,1,0,normal_noiseless,3.332,0.0
3333,1,0,0,1,1,0,normal_noiseless,3.333,0.0
3334,1,1,1,1,1,0,normal_noiseless,3.334,0.0
3335,0,1,1,0,1,0,normal_noiseless,3.335,0.0
3336,1,1,1,1,1,0,normal_noiseless,3.336,0.0
3337,0,0,0,0,1,0,normal_noiseless,3.337,0.0
3338,1,1,1,1,1,0,normal_noiseless,3.338,0.0
3339,0,0,0,0,1,0,normal_noiseless,3.339,0.0
3340,1,1,1,1,1,0,normal_noiseless,3.34,0.0
3341,1,0,0,1,1,0,normal_noiseless,3.341,0.0
3342,0,1,0,0,0,0,normal_noiseless,3.342,0.0
3343,1,0,1,0,0,0,normal_noiseless,3.343,0.0
3344,1,0,0,1,1,0,normal_noiseless,3.344,0.0
3345,1,1,0,0,0,0,normal_noiseless,3.345,0.0
3346,1,0,0,1,1,0,normal_noiseless,3.346,0.0
3347,0,1,1,0,1,0,normal_noiseless,3.347,0.0
3348,1,0,0,1,1,0,normal_noiseless,3.348,0.0
3349,1,0,0,1,1,0,normal_noiseless,3.349,0.0
3350,0,0,1,0,0,0,normal_noiseless,3.35,0.0
3351,1,0,0,1,1,0,normal_noiseless,3.351,0.0
3352,0,0,0,0,1,0,normal_noiseless,3.352,0.0
3353,1,1,1,1,1,0,normal_noiseless,3.353,0.0
3354,1,0,0,1,1,0,normal_noiseless,3.354,0.0
3355,1,1,0,0,0,0,normal_noiseless,3.355,0.0
3356,0,0,1,1,0,0,normal_noiseless,3.356,0.0
3357,1,1,1,1,1,0,normal_noiseless,3.357,0.0
3358,0,0,0,0,1,0,normal_noiseless,3.358,0.0
3359,0,0,0,0,1,0,normal_noiseless,3.359,0.0
3360,1,1,0,1,0,0,normal_noiseless,3.36,0.0
3361,0,1,0,1,0,0,normal_noiseless,3.361,0.0
3362,0,0,1,0,0,0,normal_noiseless,3.362,0.0
3363,0,1,1,0,1,0,normal_noiseless,3.363,0.0
3364,0,1,0,1,0,0,normal_noiseless,3.364,0.0
3365,0,1,1,0,1,0,normal_noiseless,3.365,0.0
3366,1,1,1,1,1,0,normal_noiseless,3.366,0.0
3367,1,1,1,1,1,0,normal_noiseless,3.367,0.0
3368,0,1,0,1,0,0,normal_noiseless,3.368,0.0
3369,1,1,0,0,0,0,normal_noiseless,3.369,0.0
3370,0,0,0,0,1,0,normal_noiseless,3.37,0.0
3371,0,0,0,0,1,0,normal_noiseless,3.371,0.0
3372,1,0,0,1,1,0,normal_noiseless,3.372,0.0
3373,0,1,1,0,1,0,normal_noiseless,3.373,0.0
3374,1,0,0,1,1,0,normal_noiseless,3.374,0.0
3375,0,1,0,1,0,0,normal_noiseless,3.375,0.0
3376,0,0,0,0,1,0,normal_noiseless,3.376,0.0
3377,1,0,0,1,1,0,normal_noiseless,3.3770000000000002,0.0
3378,0,1,1,0,1,0,normal_noiseless,3.378,0.0
3379,1,0,1,1,0,0,normal_noiseless,3.379,0.0
3380,0,0,0,0,1,0,normal_noiseless,3.38,0.0
3381,0,0,1,1,0,0,normal_noiseless,3.3810000000000002,0.0
3382,0,1,0,0,0,0,normal_noiseless,3.382,0.0
3383,1,0,0,1,1,0,normal_noiseless,3.383,0.0
3384,1,0,1,1,0,0,normal_noiseless,3.384,0.0
3385,1,1,0,1,0,0,normal_noiseless,3.3850000000000002,0.0
3386,0,1,0,0,0,0,normal_noiseless,3.386,0.0
3387,0,0,0,0,1,0,normal_noiseless,3.387,0.0
3388,0,1,1,0,1,0,normal_noiseless,3.388,0.0
3389,0,1,1,0,1,0,normal_noiseless,3.3890000000000002,0.0
3390,1,0,1,1,0,0,normal_noiseless,3.39,0.0
3391,0,0,0,0,1,0,normal_noiseless,3.391,0.0
3392,0,1,1,0,1,0,normal_noiseless,3.392,0.0
3393,0,0,0,0,1,0,normal_noiseless,3.3930000000000002,0.0
3394,1,0,0,1,1,0,normal_noiseless,3.394,0.0
3395,0,1,1,0,1,0,normal_noiseless,3.395,0.0
3396,0,0,1,1,0,0,normal_noiseless,3.396,0.0
3397,1,1,1,1,1,0,normal_noiseless,3.3970000000000002,0.0
3398,0,0,0,0,1,0,normal_noiseless,3.398,0.0
3399,0,1,0,1,0,0,normal_noiseless,3.399,0.0
3400,0,0,0,0,1,0,normal_noiseless,3.4,0.0
3401,0,1,1,0,1,0,normal_noiseless,3.4010000000000002,0.0
3402,0,1,1,0,1,0,normal_noiseless,3.402,0.0
3403,0,1,1,0,1,0,normal_noiseless,3.403,0.0
3404,1,1,0,0,0,0,normal_noiseless,3.404,0.0
3405,0,1,0,1,0,0,normal_noiseless,3.4050000000000002,0.0
3406,0,1,0,0,0,0,normal_noiseless,3.406,0.0
3407,1,1,0,1,0,0,normal_noiseless,3.407,0.0
